timestamp,cylinder_number,customer,job_number,grain_screened,proof_on_ctd_ink,blade_mfg,paper_type,ink_type,direct_steam,solvent_type,type_on_cylinder,press_type,press,unit_number,cylinder_size,paper_mill_location,plating_tank,proof_cut,viscosity,caliper,ink_temperature,humifity,roughness,blade_pressure,varnish_pct,press_speed,ink_pct,solvent_pct,ESA_Voltage,ESA_Amperage,wax,hardener,roller_durometer,current_density,anode_space_ratio,chrome_content,band_type
1991-07-19,r43,target,88231,False,True,benton,coated,coated,False,line,True,woodhoe70,816,2,spiegel,,1910,40.0,62,0.2,14.9,80,0.5,28,3.4,2303,56.8,39.8,2.0,0.0,2.5,0.6,33.0,40,100.0,100,noband
1991-07-27,x742,ames,37182,False,True,benton,coated,coated,False,line,True,motter94,821,2,tabloid,,1911,45.0,58,0.2,15.0,75,0.625,20,10.5,2100,52.6,36.8,0.0,0.0,2.5,0.7,33.0,40,103.125,100,noband
1991-07-27,x823,ames,37182,False,True,benton,coated,coated,False,line,True,motter94,821,7,tabloid,,1911,45.0,58,0.2,15.0,72,0.625,25,10.5,2100,52.6,36.8,5.0,0.0,2.5,0.8,33.0,40,103.125,100,noband
1991-07-18,x197,tvguide,25530,True,True,benton,uncoated,uncoated,False,line,True,motter94,821,7,tabloid,,1910,42.0,58,0.233,16.0,78,0.5,25,0.0,1800,58.8,41.2,5.0,0.0,2.5,1.0,34.0,40,103.125,100,noband
1991-11-24,f25,bestprod,37970,False,True,benton,uncoated,coated,False,line,True,albert70,802,2,catalog,,1910,27.5,41,0.267,17.58,80,0.75,50,3.4,1490,56.8,39.8,0.0,0.0,3.0,1.0,35.0,40,103.125,100,noband
1991-11-24,f169,bestprod,37970,False,True,benton,uncoated,coated,False,line,True,albert70,802,7,catalog,,1911,35.0,41,0.267,16.66,78,0.75,50,7.6,1490,54.3,38.0,0.0,0.0,3.0,1.0,35.0,40,106.7,100,noband
1991-08-29,i325,childcraft,37001,True,True,benton,uncoated,uncoated,False,line,True,albert70,802,2,catalog,,1910,60.0,60,0.2,15.0,80,0.75,50,10.4,1380,47.2,42.5,0.0,0.0,3.0,1.0,38.0,40,106.5,100,noband
1991-08-07,f629,abbey,24780,False,True,benton,uncoated,coated,False,line,True,albert70,802,2,catalog,,1910,40.0,60,0.2,15.0,80,0.625,50,0.0,1400,58.8,41.2,0.0,0.0,3.0,0.6,34.0,40,103.1,100,noband
1991-08-07,f321,abbey,24780,,True,benton,uncoated,coated,False,line,True,albert70,802,7,catalog,,1910,,60,0.2,15.0,80,0.625,50,6.6,1400,54.9,38.5,6.0,0.0,3.0,1.1,34.0,40,103.1,100,noband
1991-08-17,r18,sheplers,35529,True,True,benton,uncoated,uncoated,False,line,True,albert70,802,2,spiegel,,1910,45.0,58,0.2,17.0,72,0.75,,3.2,1470,53.8,43.0,0.0,0.0,3.0,1.0,34.0,40,100.0,100,noband
1991-09-03,x408,toysrus,35874,False,False,benton,coated,coated,False,line,False,motter94,824,2,tabloid,,1910,40.0,62,0.3,16.1,82,0.812,30,5.7,1800,56.8,37.5,10.0,0.0,0.7,0.5,30.0,40,106.5,100,noband
1991-09-03,x264,toysrus,35874,False,False,benton,coated,coated,False,line,False,motter94,824,9,tabloid,,1911,40.0,62,0.233,16.1,78,0.5625,25,5.5,1800,55.0,39.5,0.0,0.0,1.6,1.5,30.0,40,103.23,100,noband
1991-07-29,x201,wards,37508,False,True,benton,coated,coated,False,line,True,motter94,824,9,tabloid,,1910,45.0,57,0.233,15.0,88,0.5625,30,10.4,1900,52.1,37.5,0.0,0.0,2.5,1.8,30.0,40,100.0,100,noband
1991-08-18,x57,wards,37513,False,True,benton,coated,coated,False,line,True,motter94,824,2,tabloid,,1911,40.0,59,0.3,16.4,85,0.8125,30,0.0,1900,58.8,41.2,10.0,0.0,2.0,0.8,30.0,40,96.88,100,noband
1991-07-30,x799,roses,35761,False,True,benton,coated,coated,False,line,True,motter94,828,2,tabloid,,1910,35.0,59,0.2,16.1,82,,28,0.0,2500,58.8,41.2,0.0,0.0,2.5,1.3,30.0,40,100.0,100,noband
1991-07-30,x753,roses,35761,False,True,benton,coated,coated,False,line,True,motter94,828,9,tabloid,,1910,35.0,59,0.2,16.1,84,,30,0.0,2500,55.0,45.0,0.0,0.0,2.5,1.1,30.0,40,100.0,100,noband
1991-12-11,w90,gurney,37018,False,True,benton,coated,coated,False,line,True,woodhoe70,816,2,spiegel,,1911,42.5,47,0.2,16.2,78,0.75,30,0.0,2100,56.2,43.8,0.0,0.0,2.5,1.2,33.0,40,110.0,100,band
1991-08-09,t365,adco,39200,True,True,benton,uncoated,uncoated,False,line,False,woodhoe70,815,2,catalog,,1910,40.0,68,0.2,14.8,90,1.0,30,0.0,1440,58.8,41.2,0.0,0.0,2.5,1.0,40.0,40,103.13,100,band
1991-08-06,y270,kmart,37371,False,True,benton,uncoated,coated,False,line,True,woodhoe70,816,2,tabloid,,1910,40.0,60,0.2,15.0,85,1.0,25,6.9,2100,54.0,39.1,0.0,0.0,2.5,1.2,35.0,40,103.13,100,band
1991-09-24,t117,hanoverhouse,39027,True,True,benton,uncoated,uncoated,False,line,True,woodhoe70,816,2,catalog,,1911,50.0,65,,16.0,80,0.5,28,12.5,1550,50.0,37.5,0.0,0.0,2.5,1.5,34.0,40,106.45,100,band
1991-09-23,t312,hanoverhouse,39027,True,True,benton,uncoated,uncoated,False,line,False,woodhoe70,816,9,catalog,,1910,50.0,60,0.267,16.0,78,0.5,28,4.5,1520,53.0,42.0,0.0,0.0,2.5,1.5,34.0,40,106.2,100,band
1991-09-15,g48,ames,37189,False,True,benton,coated,coated,False,line,True,woodhoe70,815,2,tabloid,,1910,40.0,63,0.233,15.8,80,0.75,30,10.5,2000,52.6,36.9,0.0,0.0,3.0,1.0,33.0,40,109.7,100,band
1991-08-02,t195,wards,37510,False,True,benton,coated,coated,False,line,True,woodhoe70,815,9,catalog,,1910,40.0,60,0.2,14.5,85,1.0,35,0.0,1250,58.8,41.2,2.5,0.0,1.5,1.0,30.0,40,100.0,100,band
1991-07-19,f601,bestprod,37964,False,True,benton,uncoated,coated,False,line,True,woodhoe70,815,2,catalog,,1910,40.0,69,0.2,14.5,76,0.625,22,0.0,1250,58.8,41.2,1.0,0.0,2.5,1.0,35.0,40,100.0,100,band
1991-07-29,f98,wards,37510,False,True,benton,coated,coated,False,line,False,woodhoe70,815,2,catalog,,1910,45.0,61,0.2,14.0,98,0.75,30,0.0,1600,58.8,41.2,2.0,0.0,2.4,0.9,30.0,40,100.0,100,band
1991-07-29,i357,bestprod,37965,False,True,benton,uncoated,coated,False,line,False,woodhoe70,816,9,catalog,,1910,55.0,61,0.283,21.0,78,1.0,28,0.0,1500,58.8,41.2,3.0,0.0,2.5,0.7,35.0,40,100.0,100,band
1991-12-09,w92,gurney,37018,False,True,benton,coated,coated,False,line,True,woodhoe70,816,9,spiegel,,1911,42.5,52,0.2,16.0,82,0.75,30,0.0,2150,58.8,41.2,0.0,0.0,2.5,1.0,33.0,40,110.0,100,band
1992-01-05,i365,childcraft,34250,True,True,benton,uncoated,cover,False,line,False,woodhoe70,816,2,catalog,,1911,50.0,47,0.2,15.0,80,0.625,28,0.0,1750,59.0,41.0,0.0,0.0,1.0,1.0,38.0,40,91.89,100,band
1992-01-15,i49,modmat,47301,True,True,benton,uncoated,uncoated,False,line,True,woodhoe70,816,2,catalog,,1910,,44,0.2,14.3,78,0.25,32,0.0,1650,56.8,43.2,3.0,0.0,2.5,2.5,40.0,40,100.0,100,band
1992-01-14,i49,modmat,47301,False,True,benton,uncoated,uncoated,False,line,True,woodhoe70,816,2,catalog,,1911,,43,0.2,15.2,78,0.75,32,8.2,1500,51.0,40.8,2.0,0.0,2.7,1.8,40.0,40,106.25,100,band
1992-01-10,i49,modmat,47301,True,True,benton,uncoated,uncoated,False,line,True,woodhoe70,816,2,catalog,,1911,55.0,44,0.2,15.0,70,0.625,28,8.2,1700,51.0,40.8,0.0,0.0,2.5,2.0,40.0,40,100.0,100,band
1991-11-04,g634,toysrus,35880,False,False,benton,coated,coated,False,line,True,woodhoe70,816,2,catalog,,1910,40.0,38,,16.5,85,0.625,30,4.3,1900,53.2,42.5,0.0,0.0,3.0,1.0,30.0,40,103.13,100,band
1991-11-03,g634,toysrus,35880,False,False,benton,coated,coated,False,line,,woodhoe70,816,2,tabloid,,1910,40.0,40,,15.7,85,0.3125,27,4.3,2050,53.2,42.5,1.0,0.0,2.5,1.5,30.0,40,103.13,100,band
1991-11-02,g69,toysrus,35880,False,False,benton,coated,coated,False,line,True,woodhoe70,816,2,tabloid,,1911,40.0,40,0.3,14.9,75,0.625,28,4.3,2000,53.2,42.5,4.0,0.0,2.5,1.5,30.0,40,117.86,100,band
1991-12-03,x768,tvguide,25550,True,True,benton,uncoated,uncoated,False,line,True,motter94,821,7,tabloid,,1911,40.0,47,0.2,14.5,85,0.75,25,10.5,1850,52.6,36.9,2.0,0.0,0.0,0.0,34.0,40,110.0,100,band
1991-09-20,x13,burdines,37068,False,True,benton,coated,coated,False,line,True,motter94,821,2,tabloid,,1911,40.0,49,0.3,17.0,75,0.625,30,0.0,1600,58.8,41.2,0.0,0.0,2.5,0.65,33.0,40,109.6,100,band
1991-08-22,r30,sheplers,35529,True,True,benton,uncoated,uncoated,False,line,True,albert70,802,7,spiegel,,1911,47.5,58,0.217,13.1,70,,55,10.0,1660,50.0,40.0,0.0,0.0,2.9,1.0,34.0,40,96.88,100,band
1992-02-20,g407,kidsrus,29442,True,True,benton,uncoated,cover,False,line,True,woodhoe70,816,2,tabloid,,1910,50.0,40,0.2,15.2,78,1.0,24,0.0,1850,58.8,41.2,0.0,0.0,2.9,1.1,40.0,40,103.13,100,band
1991-07-24,f620,uscav,35522,True,True,benton,uncoated,uncoated,False,line,False,albert70,802,2,catalog,,1911,40.0,65,0.2,15.0,80,0.625,50,10.4,1640,47.2,42.4,1.0,0.0,3.0,1.5,32.0,40,103.13,100,band
1991-09-17,x160,colortile,37575,False,True,benton,coated,coated,False,line,True,motter94,824,2,tabloid,,1910,30.0,,0.3,17.0,78,0.8125,30,0.0,1700,58.8,41.2,0.0,0.0,2.5,1.2,30.0,40,106.25,100,band
1992-02-05,x7,colortile,34272,True,True,benton,coated,coated,False,line,True,motter94,824,9,tabloid,,1910,30.0,40,0.2,14.0,73,0.5625,30,0.0,1800,58.8,41.2,0.0,0.0,0.0,0.0,30.0,40,100.0,100,band
1991-08-10,i324,childcraft,37001,True,True,benton,uncoated,uncoated,False,line,True,albert70,802,7,catalog,,1911,50.0,62,0.267,11.2,80,,50,0.0,1570,58.8,41.2,0.0,0.0,3.0,1.0,38.0,40,103.23,100,band
1991-08-17,r6,sheplers,35529,True,True,benton,uncoated,uncoated,False,line,True,albert70,802,7,spiegel,,1910,45.0,63,0.267,15.0,80,0.75,50,0.0,1470,58.8,41.2,2.0,0.0,3.0,1.0,34.0,40,100.0,100,band
1991-07-24,m374,uscav,35522,True,True,benton,uncoated,uncoated,False,line,False,albert70,802,7,catalog,,1911,37.5,65,0.2,16.0,80,0.625,50,6.6,1640,54.9,38.5,3.0,0.0,3.0,1.0,32.0,40,103.13,100,band
1992-02-08,aa1,kmart,34514,False,True,benton,uncoated,coated,False,line,True,motter94,821,7,tabloid,,1910,40.0,39,0.2,15.0,83,0.625,30,0.0,2000,58.1,41.9,1.0,0.0,2.5,0.6,35.0,40,100.0,100,band
1992-02-07,aa17,kmart,34514,False,True,benton,uncoated,coated,False,line,True,motter94,821,7,tabloid,,1911,40.0,39,0.2,15.0,72,0.375,30,0.0,2000,58.1,41.9,1.0,0.0,2.5,0.3,35.0,40,109.9,100,band
1991-07-30,x139,tvguide,25532,True,True,benton,uncoated,uncoated,False,line,True,motter94,821,2,tabloid,,1910,40.0,59,0.25,15.0,80,0.75,40,13.3,1750,51.0,35.7,0.0,0.0,2.2,0.7,34.0,40,100.0,100,band
1992-04-08,t233,bestprod,37998,False,,,uncoated,coated,False,,,woodhoe70,815,2,,,1910,30.0,50,0.233,16.1,79,0.625,25,,1400,,,,,2.5,1.0,,40,106.0,100,band
1992-04-02,x216,guideposts,23233,True,,,uncoated,coated,False,,True,motter94,821,7,,,1911,40.0,40,0.3,14.5,72,0.625,34,,1620,,,,,2.5,1.3,,40,102.0,100,band
1992-03-17,aa43,kmart,34518,False,,,uncoated,coated,False,,False,motter94,821,7,,,1911,45.0,36,,14.0,76,0.625,20,,1700,,,,,2.0,0.9,,40,100.0,100,band
1992-04-02,j29,penney,34014,False,,,uncoated,coated,False,,,woodhoe70,816,9,tabloid,,1910,40.0,40,0.3,15.5,75,0.75,25,,1100,,,,,2.5,1.0,,40,102.941,100,band
1992-04-05,x129,woolworth,34227,False,,,coated,coated,False,,True,motter94,824,9,tabloid,,1910,35.0,42,0.2,15.0,78,0.5625,40,,1750,,,,,2.3,1.0,,40,103.0,100,band
1992-04-16,g648,roses,36423,False,,,coated,coated,False,,True,woodhoe70,815,2,tabloid,,1910,55.0,51,0.25,16.4,78,0.5,29,,1800,,,,,1.5,1.0,,40,100.0,100,band
1992-03-26,x66,roses,34294,False,,,coated,coated,False,,True,motter94,821,2,tabloid,,1910,35.0,48,0.267,16.0,72,0.75,20,,1650,,,,,1.5,1.1,,40,83.33,100,band
1992-03-20,g38,roses,34293,False,,,coated,coated,False,,True,woodhoe70,816,2,tabloid,,1910,47.5,50,0.2,17.0,70,0.5,30,,2000,,,,,2.2,0.7,,40,103.225,100,band
1992-05-15,x13,toysrus,34156,False,,,coated,coated,False,,True,motter94,824,10,tabloid,,1911,40.0,52,,13.5,85,0.75,30,,1900,,,,,0.0,0.0,,40,94.4,100,band
1992-05-23,o5,target,34453,False,,,uncoated,coated,False,,True,motter94,827,2,spiegel,,1911,47.5,53,0.233,17.0,80,0.625,20,,1850,,,,,2.0,1.5,,40,105.7,100,band
1992-05-29,r38,target,34453,False,,,uncoated,coated,False,,True,woodhoe70,816,9,spiegel,,1910,50.0,56,0.3,15.0,80,0.1875,26,,1950,,,,,2.5,1.5,,40,102.857,100,band
1992-05-30,x36,cvs,34763,True,,,uncoated,uncoated,False,,,motter94,824,2,tabloid,,1911,55.0,56,0.3,21.0,80,0.875,35,,1650,,,,,2.1,0.6,,40,100.0,100,band
1992-05-31,x196,cvs,34763,True,,,uncoated,uncoated,False,,True,motter94,824,2,tabloid,,1910,55.0,54,0.3,17.5,82,0.8125,28,,1600,,,,,2.5,1.0,,40,102.94,100,band
1992-06-03,x292,toysrus,34157,False,,,uncoated,uncoated,False,,True,motter94,824,2,tabloid,,1910,40.0,57,0.3,16.0,86,0.8125,30,,1700,,,,,2.5,1.0,,40,102.94,100,band
1992-06-10,r25,target,34465,False,,,coated,coated,False,,True,woodhoe70,816,1,spiegel,,1910,35.0,56,0.267,15.1,81,0.75,32,,2000,,,,,2.5,1.0,,40,102.94,100,band
1992-07-05,aa40,kmart,34527,,,,uncoated,coated,False,,True,motter94,821,7,spiegel,,1910,50.0,66,0.3,14.8,80,0.625,30,,1840,,,,,2.5,1.0,,40,100.0,100,band
1992-07-09,i347,modmat,47304,True,,,uncoated,uncoated,False,,True,woodhoe70,815,9,catalog,,1911,50.0,67,0.3,14.5,86,0.75,22,,1300,,,,,2.5,2.0,,40,102.77,100,band
1992-08-08,1351,homeshop,36567,,,,coated,coated,False,,False,albert70,816,2,catalog,,1910,,62,0.333,14.5,84,,23,,1200,,,,,2.5,,,40,103.22,100,band
1992-08-22,aa28,kmart,34533,,,,super,uncoated,False,,True,motter94,821,2,tabloid,,1910,,63,0.233,15.5,79,0.625,35,,1760,,,,,2.4,1.0,,40,106.25,100,band
1992-08-26,f131,hanoverhouse,34905,,,,coated,coated,False,,True,albert70,816,9,catalog,,1910,,67,0.3,15.1,80,0.75,28,,1780,,,,,2.5,1.0,,40,106.25,100,band
1992-09-11,aa58,kmart,34534,,,,super,uncoated,False,,True,motter94,821,7,spiegel,,1911,,50,0.333,15.7,82,,30,,1850,,,,,,,,40,103.22,100,band
1992-09-15,aa45,kmart,34534,,,,super,uncoated,False,,True,motter94,821,7,spiegel,,1911,,60,0.3,15.0,82,0.5,22,,1800,,,,,2.5,1.0,,40,96.8,100,band
1992-09-18,aa29,kmart,34534,,,,super,uncoated,False,,True,motter94,821,7,spiegel,,1911,,60,0.267,14.8,80,0.625,25,,1850,,,,,2.5,1.0,,40,96.9,100,band
1992-09-20,aa43,kmart,34534,,,,super,uncoated,False,,True,motter94,821,7,spiegel,,,,56,0.3,14.1,82,0.625,40,,1800,,,,,2.5,0.9,,40,96.9,100,band
1992-07-12,i366,homeshopping,36568,,,,super,uncoated,False,,,albert70,816,2,catalog,,1911,,56,0.367,15.1,78,0.5,29,,1320,,,,,2.5,,,40,96.9,100,band
1992-10-01,t31,bestprod,36054,,,,super,uncoated,False,,True,albert70,816,2,catalog,,1911,,47,0.2,15.0,85,0.5,24,,1470,,,,,1.8,1.7,,40,96.9,100,band
1992-10-04,aa067,venture,24780,,,,super,uncoated,False,,True,motter94,821,7,tabloid,,1911,,55,0.367,15.5,76,0.75,30,,1750,,,,,2.5,1.2,,40,96.9,100,band
1992-11-25,i25,homeshop,36569,,,,super,cover,False,,True,albert70,816,2,catalog,,1910,,53,0.3,14.2,72,1.0,28,,1600,,,,,2.7,1.5,,40,106.1,100,band
1992-11-29,i400,homeshop,36569,,,,super,cover,False,,True,albert70,816,2,catalog,,1910,,39,0.3,15.1,71,0.625,30,,1700,,,,,2.5,1.5,,40,106.1,100,band
1993-01-13,i305,modmat,47401,,,,coated,coated,False,,True,albert70,816,2,catalog,,1911,,46,0.3,17.0,80,0.25,25,,1700,,,,,2.5,1.5,,30,117.7,95,band
1993-02-05,r32,target,35502,,,,super,uncoated,,,True,albert70,815,2,spiegel,,1910,,35,0.3,16.2,88,0.5,28,,1750,,,,,2.3,1.0,,40,106.0,100,band
1993-02-17,w368,jfk,35986,,,,coated,coated,,,True,woodhoe70,802,7,spiegel,,1910,,40,0.333,14.5,70,0.75,60,,1250,,,,,2.0,1.5,,40,112.5,100,band
1993-02-19,t30,colorfulimage,37046,,,,coated,coated,,,True,woodhoe70,802,7,catalog,,1911,,39,0.3,16.0,72,0.75,50,,1350,,,,,2.5,2.2,,40,106.6,95,band
1993-02-27,m337,bestprod,35831,,,,super,cover,,,True,albert70,815,2,catalog,,1911,,40,0.3,16.5,84,0.625,26,,1565,,,,,2.5,1.0,,40,106.6,95,band
1993-03-09,aa56,kmart,85725,,,,super,uncoated,,,True,motter94,821,7,tabloid,,1910,,44,0.2,16.22,74,0.75,30,,2200,,,,,2.8,0.8,,40,106.6,95,band
1993-04-07,g433,toysrus,35661,,,,uncoated,uncoated,,,True,albert70,816,2,tabloid,,1910,,47,0.233,16.5,86,0.25,,,1750,,,,,2.1,2.1,,40,109.6,95,band
1993-04-21,x799,eckerd,37392,,,,uncoated,uncoated,,,True,motter94,824,2,tabloid,,1910,,45,0.2,17.0,84,0.8125,27,,1865,,,,,1.5,0.7,,40,109.1,95,band
1993-05-14,i46,modmat,47403,,,,coated,coated,,,True,albert70,816,2,catalog,,1911,,52,0.2,16.0,75,0.3125,25,,1500,,,,,2.5,0.6,,40,109.1,100,band
1993-06-24,y209,kmart,85741,,,,uncoated,uncoated,,,,albert70,816,2,tabloid,,1911,,,0.3,15.0,80,0.5,30,,2020,,,,,2.9,0.5,,40,110.3,100,band
1993-09-06,e302,kmart,85750,,,,super,uncoated,,,True,motter94,827,2,tabloid,,1911,,54,0.3,16.5,88,0.75,25,,1850,,,,,3.0,2.0,,40,107.14,95,band
1993-09-08,i311,modmat,47405,,,,coated,coated,,,True,albert70,815,2,catalog,,1911,,56,0.3,14.0,91,1.125,27,,1650,,,,,3.0,1.5,,40,100.0,95,band
1993-09-15,t26,toysrus,37191,,,,coated,coated,,,True,albert70,815,2,catalog,,1911,,50,0.2,16.5,74,0.625,34,,1750,,,,,2.6,1.0,,40,103.125,95,band
1993-09-16,t26,homeshop,35069,,,,coated,coated,,,True,albert70,816,9,catalog,,1911,,56,0.2,17.0,75,0.75,25,,1600,,,,,2.0,1.0,,40,103.125,95,band
1993-09-28,m272,toysrus,37191,,,,coated,coated,,,True,albert70,815,9,catalog,,1910,,55,0.2,17.0,95,0.625,27,,1600,,,,,2.5,1.0,,40,106.25,100,band
1993-10-08,ee304,jcp,35425,,,,super,uncoated,,,True,motter94,821,7,tabloid,,1911,,54,0.267,15.5,80,0.75,40,,2000,,,,,1.8,1.3,,40,107.14,,band
1994-09-04,x255,walmart,71331,,,,super,uncoated,,,,motter94,824,2,tabloid,,1911,,54,,15.5,78,0.8125,30,,2100,,,,,1.2,1.0,,40,97.05,100,band
1994-10-04,aa97,kmart,85813,,,,super,coated,,,True,motter94,828,2,tabloid,,1910,,53,,17.0,73,0.75,35,,2100,,,,,2.6,1.3,,40,113.3,100,band
1994-10-01,e78,eckerd,38240,,,,uncoated,uncoated,,,False,motter94,828,2,tabloid,,1911,,,,16.0,83,,28,,2400,,,,,2.5,1.0,,40,112.5,100,band
1994-09-27,e38,eckerd,38240,,,,uncoated,uncoated,,,True,motter94,828,9,tabloid,,1911,,60,,14.9,76,1.0,30,,2500,,,,,0.5,0.5,,40,112.5,100,band
1994-10-07,aa7,kmart,85813,,,,super,uncoated,,,,motter94,827,2,tabloid,,1910,,56,0.3,18.3,80,1.0,32,,1900,,,,,,,,40,110.0,100,band
1994-10-05,aa66,kmart,85813,,,,super,uncoated,,,,motter94,827,9,tabloid,,1910,,52,,18.0,82,1.0,25,,1880,,,,,1.0,1.0,,40,112.5,100,band
1994-10-09,j44,best,38064,,,,super,coated,,,True,albert70,815,1,tabloid,,1910,,,0.2,16.1,76,0.5,34,,2100,,,,,0.0,0.0,,40,110.0,100,band
1994-10-09,aa58,kmart,85814,,,,super,coated,,,,motter94,827,2,tabloid,,1910,,,0.3,16.5,70,1.0,34,,1903,,,,,2.7,2.8,,40,108.0,100,band
1994-10-10,aa70,kmart,85814,,,,super,uncoated,,,,motter94,828,2,tabloid,,1910,,46,0.267,16.4,76,1.0,34,,1903,,,,,1.5,2.3,,40,108.0,100,band
1994-10-10,j70,best,38064,,,,super,uncoated,,,True,albert70,815,1,tabloid,,1910,,46,0.2,14.2,75,0.75,25,,2050,,,,,2.5,1.0,,40,108.1,100,band
